name,slug,url
MyJobMag Ghana,gh,https://www.myjobmagghana.com
MyJobMag Kenya,ke,https://www.myjobmag.co.ke
MyJobMag Nigeria,ng,https://www.myjobmag.com
MyJobMag South Africa,za,https://www.myjobmag.co.za
MyJobMag Uganda,ug,https://www.myjobmag.co.ug
